Time,TempPerHour,VSBPerHour,PCP01PerHour
2015071603,74.000,10.000,0.000
2015071604,73.000,10.000,0.000
2015071605,73.000,10.000,0.000
2015071606,70.000,10.000,0.000
2015071607,68.000,10.000,0.000
2015071608,67.000,10.000,0.000
2015071609,66.000,10.000,0.000
2015071610,66.000,10.000,0.000
2015071611,68.000,10.000,0.000
2015071612,70.000,10.000,0.000
2015071613,73.000,10.000,0.000
2015071614,74.000,10.000,0.000
2015071615,76.000,10.000,0.000
2015071616,77.000,10.000,0.000
2015071617,78.000,10.000,0.000
2015071618,76.000,10.000,0.000
2015071619,76.000,10.000,0.000
2015071620,75.000,10.000,0.000
2015071621,75.000,10.000,0.000
2015071622,75.000,10.000,0.000
2015071623,72.000,10.000,0.000
2015071700,70.000,10.000,0.000
2015071701,70.000,10.000,0.000
2015071702,69.000,10.000,0.000
2015071703,69.000,10.000,0.000
2015071704,68.000,10.000,0.000
2015071705,67.000,10.000,0.000
2015071706,67.000,10.000,0.000
2015071707,67.000,10.000,0.000
2015071708,67.000,10.000,0.000
2015071709,67.000,10.000,0.000
2015071710,69.000,10.000,0.000
2015071711,72.000,10.000,0.000
2015071712,74.000,10.000,0.000
2015071713,75.000,10.000,0.000
2015071714,76.000,10.000,0.000
2015071715,77.000,10.000,0.000
2015071716,78.000,10.000,0.000
2015071717,79.000,10.000,0.000
2015071718,78.000,10.000,0.000
2015071719,78.000,10.000,0.000
2015071720,78.000,10.000,0.000
2015071721,76.000,10.000,0.000
2015071722,74.000,10.000,0.000
2015071723,73.000,10.000,0.000
2015071800,73.000,10.000,0.000
2015071801,73.000,10.000,0.000
2015071802,73.000,10.000,0.000
2015071803,73.000,10.000,0.000
2015071804,73.000,10.000,0.000
2015071805,73.000,10.000,0.000
2015071806,74.000,10.000,0.000
2015071807,74.000,10.000,0.000
2015071808,74.000,10.000,0.000
2015071809,74.000,10.000,0.000
2015071810,74.000,10.000,0.000
2015071811,75.000,10.000,0.000
2015071812,75.000,10.000,0.000
2015071813,73.000,10.000,0.020
2015071815,81.000,10.000,0.000
2015071816,79.000,10.000,0.000
2015071817,80.000,10.000,0.000
2015071818,81.000,10.000,0.000
2015071819,82.000,10.000,0.000
2015071820,80.000,10.000,0.000
2015071821,80.000,10.000,0.000
2015071822,78.000,10.000,0.000
2015071823,77.000,10.000,0.000
2015071900,76.000,10.000,0.000
2015071901,76.000,10.000,0.000
2015071902,76.000,10.000,0.000
2015071903,76.000,10.000,0.000
2015071904,75.000,10.000,0.000
2015071905,75.000,10.000,0.000
2015071906,75.000,10.000,0.000
2015071907,75.000,10.000,0.000
2015071908,75.000,8.000,0.000
2015071909,75.000,7.000,0.000
2015071910,76.000,7.000,0.000
2015071911,78.000,9.100,0.000
2015071912,81.000,8.000,0.000
2015071913,83.000,10.000,0.000
2015071914,84.000,10.000,0.000
2015071915,87.000,10.000,0.000
2015071916,87.000,10.000,0.000
2015071917,87.000,10.000,0.000
2015071918,88.000,10.000,0.000
2015071919,88.000,10.000,0.000
2015071920,86.000,10.000,0.000
2015071921,84.000,10.000,0.000
2015071922,83.000,10.000,0.000
2015071923,80.000,10.000,0.000
2015072000,79.000,10.000,0.000
2015072001,80.000,10.000,0.000
2015072002,80.000,10.000,0.000
2015072003,81.000,10.000,0.000
2015072004,82.000,10.000,0.000
2015072005,82.000,10.000,0.000
2015072006,81.000,10.000,0.000
2015072007,80.000,10.000,0.000
2015072008,80.000,10.000,0.000
2015072009,79.000,8.000,0.000
2015072010,82.000,10.000,0.000
2015072011,87.000,10.000,0.000
2015072012,90.000,10.000,0.000
2015072013,92.000,10.000,0.000
2015072014,92.000,10.000,0.000
2015072015,92.000,10.000,0.000
2015072016,93.000,10.000,0.000
2015072017,94.000,10.000,0.000
2015072018,93.000,10.000,0.000
2015072019,93.000,10.000,0.000
2015072020,90.000,10.000,0.000
2015072021,86.000,10.000,0.000
2015072022,84.000,10.000,0.000
2015072023,82.000,10.000,0.000
2015072100,84.000,10.000,0.000
2015072101,88.000,10.000,0.000
2015072102,88.000,10.000,0.000
2015072103,85.000,10.000,0.000
2015072104,82.000,10.000,0.000
2015072105,80.000,10.000,0.000
2015072106,81.000,10.000,0.000
2015072107,81.000,10.000,0.000
2015072108,79.000,10.000,0.000
2015072109,80.000,10.000,0.000
2015072110,80.000,10.000,0.000
2015072111,83.000,10.000,0.000
2015072112,86.000,10.000,0.000
2015072113,88.000,10.000,0.000
2015072114,86.000,10.000,0.000
2015072115,86.000,10.000,0.000
2015072116,86.000,10.000,0.000
2015072117,86.000,10.000,0.000
2015072118,87.000,10.000,0.000
2015072119,87.000,10.000,0.000
2015072120,87.000,10.000,0.000
2015072121,83.000,10.000,0.000
2015072122,82.000,10.000,0.000
2015072123,79.000,10.000,0.000
2015072200,81.000,10.000,0.000
2015072202,80.000,10.000,0.000
2015072203,79.000,10.000,0.000
2015072204,77.000,10.000,0.000
2015072205,75.000,10.000,0.000
2015072206,74.000,10.000,0.000
2015072207,73.000,10.000,0.000
2015072208,72.000,10.000,0.000
2015072209,72.000,10.000,0.000
2015072210,73.000,10.000,0.000
2015072211,75.000,10.000,0.000
2015072212,78.000,10.000,0.000
2015072213,79.000,10.000,0.000
2015072214,82.000,10.000,0.000
2015072215,84.000,10.000,0.000
2015072216,86.000,10.000,0.000
2015072217,86.000,10.000,0.000
2015072218,87.000,10.000,0.000
2015072219,88.000,10.000,0.000
2015072220,87.000,10.000,0.000
2015072221,86.000,10.000,0.000
2015072222,83.000,10.000,0.000
2015072223,82.000,10.000,0.000
2015072300,80.000,10.000,0.000
2015072301,79.000,10.000,0.000
2015072302,78.000,10.000,0.000
2015072303,78.000,10.000,0.000
2015072304,76.000,10.000,0.000
2015072305,75.000,10.000,0.000
2015072306,74.000,10.000,0.000
2015072307,73.000,10.000,0.000
2015072308,72.000,10.000,0.000
2015072309,71.000,10.000,0.000
2015072310,73.000,10.000,0.000
2015072311,76.000,10.000,0.000
2015072312,78.000,10.000,0.000
2015072313,79.000,10.000,0.000
2015072314,82.000,10.000,0.000
2015072315,82.000,10.000,0.000
2015072316,86.000,10.000,0.000
2015072317,86.000,10.000,0.000
2015072318,86.000,10.000,0.000
2015072319,83.000,10.000,0.000
2015072320,84.000,10.000,0.000
2015072321,80.000,10.000,0.000
2015072322,78.000,10.000,0.000
2015072323,76.000,10.000,0.000
2015072400,80.000,10.000,0.000
2015072401,79.000,10.000,0.000
2015072402,78.000,10.000,0.000
2015072403,77.000,10.000,0.000
2015072404,76.000,10.000,0.000
2015072405,76.000,10.000,0.000
2015072406,72.000,10.000,0.000
2015072407,74.000,10.000,0.000
2015072408,71.000,10.000,0.000
2015072409,70.000,10.000,0.000
2015072410,73.000,10.000,0.000
2015072411,76.000,10.000,0.000
2015072412,78.000,10.000,0.000
2015072413,81.000,10.000,0.000
2015072414,82.000,10.000,0.000
2015072415,83.000,10.000,0.000
2015072416,87.000,10.000,0.000
2015072417,84.000,10.000,0.000
2015072418,82.000,10.000,0.000
2015072419,85.000,10.000,0.000
2015072420,81.000,10.000,0.000
2015072421,80.000,10.000,0.000
2015072422,78.000,10.000,0.000
2015072423,77.000,10.000,0.000
2015072500,74.000,10.000,0.000
2015072501,74.000,10.000,0.000
2015072502,75.000,10.000,0.000
2015072503,76.000,10.000,0.000
2015072504,73.000,10.000,0.000
2015072505,73.000,10.000,0.000
2015072506,73.000,10.000,0.000
2015072507,73.000,10.000,0.000
2015072508,71.000,10.000,0.000
2015072509,70.000,10.000,0.000
2015072510,73.000,10.000,0.000
2015072511,77.000,10.000,0.000
2015072512,80.000,10.000,0.000
2015072513,83.000,10.000,0.000
2015072514,83.000,10.000,0.000
2015072515,82.000,10.000,0.000
2015072516,82.000,10.000,0.000
2015072517,84.000,10.000,0.000
2015072518,83.000,10.000,0.000
2015072519,83.000,10.000,0.000
2015072520,82.000,10.000,0.000
2015072521,81.000,10.000,0.000
2015072522,79.000,10.000,0.000
2015072523,77.000,10.000,0.000
2015072600,76.000,10.000,0.000
2015072601,75.000,10.000,0.000
2015072602,76.000,10.000,0.000
2015072603,75.000,10.000,0.000
2015072604,76.000,10.000,0.000
2015072605,75.000,10.000,0.000
2015072606,74.000,10.000,0.000
2015072607,73.000,10.000,0.000
2015072608,72.000,10.000,0.000
2015072609,72.000,10.000,0.000
2015072610,75.000,10.000,0.000
2015072611,76.000,10.000,0.000
2015072612,79.000,10.000,0.000
2015072613,81.000,10.000,0.000
2015072614,83.000,10.000,0.000
2015072615,84.000,10.000,0.000
2015072616,86.000,10.000,0.000
2015072617,87.000,10.000,0.000
2015072618,86.000,10.000,0.000
2015072619,86.000,10.000,0.000
2015072620,82.000,10.000,0.000
2015072621,81.000,10.000,0.000
2015072622,79.000,10.000,0.000
2015072623,78.000,10.000,0.000
2015072700,78.000,10.000,0.000
2015072701,77.000,10.000,0.000
2015072704,76.000,10.000,0.000
2015072705,76.000,10.000,0.000
2015072706,75.000,10.000,0.000
2015072708,75.000,10.000,0.000
2015072709,75.000,10.000,0.000
2015072710,75.000,10.000,0.000
2015072711,75.000,10.000,0.000
2015072712,77.000,10.000,0.000
2015072713,79.000,10.000,0.000
2015072714,79.000,10.000,0.000
2015072715,82.000,10.000,0.000
2015072716,83.000,10.000,0.000
2015072717,83.000,10.000,0.000
2015072718,84.000,10.000,0.000
2015072719,83.000,10.000,0.000
2015072720,82.000,10.000,0.000
2015072721,82.000,10.000,0.000
2015072722,80.000,10.000,0.000
2015072723,78.000,10.000,0.000
2015072800,77.000,10.000,0.000
2015072801,77.000,10.000,0.000
2015072802,76.000,10.000,0.000
2015072803,75.000,10.000,0.000
2015072804,75.000,10.000,0.000
2015072805,75.000,10.000,0.000
2015072806,75.000,10.000,0.000
2015072807,74.000,10.000,0.000
2015072808,73.000,10.000,0.000
2015072809,73.000,9.100,0.000
2015072810,74.000,10.000,0.000
2015072811,77.000,10.000,0.000
2015072812,79.000,9.100,0.000
2015072813,81.000,9.100,0.000
2015072814,82.000,9.100,0.000
2015072815,85.000,10.000,0.000
2015072816,88.000,10.000,0.000
2015072817,88.000,10.000,0.000
2015072818,88.000,10.000,0.000
2015072819,88.000,10.000,0.000
2015072820,85.000,10.000,0.000
2015072821,84.000,10.000,0.000
2015072822,83.000,10.000,0.000
2015072823,80.000,10.000,0.000
2015072900,80.000,10.000,0.000
2015072901,80.000,10.000,0.000
2015072902,80.000,10.000,0.000
2015072903,80.000,10.000,0.000
2015072904,78.000,10.000,0.000
2015072905,78.000,10.000,0.000
2015072906,77.000,10.000,0.000
2015072907,76.000,9.100,0.000
2015072908,75.000,7.000,0.000
2015072909,75.000,5.000,0.000
2015072910,81.000,10.000,0.000
2015072911,86.000,10.000,0.000
2015072912,89.000,9.100,0.000
2015072913,93.000,10.000,0.000
2015072914,95.000,10.000,0.000
2015072915,92.000,10.000,0.000
2015072916,91.000,10.000,0.000
2015072917,91.000,10.000,0.000
2015072918,92.000,10.000,0.000
2015072919,89.000,10.000,0.000
2015072920,88.000,10.000,0.000
2015072921,86.000,10.000,0.000
2015072922,83.000,10.000,0.000
2015072923,81.000,10.000,0.000
2015073000,82.000,10.000,0.000
2015073001,83.000,10.000,0.000
2015073002,82.000,10.000,0.000
2015073003,80.000,10.000,0.000
2015073004,79.000,10.000,0.000
2015073005,78.000,10.000,0.000
2015073006,76.000,10.000,0.000
2015073007,77.000,10.000,0.000
2015073008,76.000,10.000,0.000
2015073009,76.000,10.000,0.000
2015073010,77.000,10.000,0.000
2015073011,79.000,10.000,0.000
2015073012,79.000,8.000,0.020
2015073013,77.500,3.500,0.268
2015073014,77.000,7.000,0.020
2015073015,83.000,10.000,0.000
2015073016,81.000,8.000,0.020
2015073017,83.000,10.000,None
2015073018,80.000,10.000,0.020
2015073021,77.000,8.000,0.373
2015073022,77.000,10.000,0.000
2015073023,77.000,10.000,0.000
2015073100,76.000,10.000,0.000
2015073101,76.000,10.000,0.000
2015073102,77.000,10.000,0.000
2015073103,77.000,7.000,0.000
2015073104,77.000,7.000,0.000
2015073105,77.000,7.000,0.000
2015073106,76.000,8.000,0.000
2015073107,76.000,10.000,0.000
2015073108,76.000,10.000,0.000
2015073109,74.000,10.000,0.000
2015073110,76.000,10.000,0.000
2015073111,79.000,10.000,0.000
2015073112,82.000,10.000,0.000
2015073113,85.000,10.000,0.000
2015073114,85.000,10.000,0.000
2015073115,89.000,10.000,0.000
2015073116,90.000,10.000,0.000
2015073117,92.000,10.000,0.000
2015073118,92.000,10.000,0.000
2015073119,85.000,10.000,0.000
2015073120,87.000,10.000,0.000
2015073121,86.000,10.000,0.000
2015073122,86.000,10.000,0.000
2015073123,87.000,10.000,0.000
2015080100,84.000,10.000,0.000
2015080101,83.000,10.000,0.000
2015080102,77.000,10.000,0.000
2015080103,76.000,10.000,0.000
2015080104,77.000,10.000,0.000
2015080105,76.000,10.000,0.000
2015080106,77.000,10.000,0.000
2015080107,76.000,10.000,0.000
2015080108,75.000,10.000,0.000
2015080109,74.000,10.000,0.000
2015080110,75.000,10.000,0.000
2015080111,78.000,10.000,0.000
2015080112,80.000,10.000,0.000
2015080113,81.000,10.000,0.000
2015080114,84.000,10.000,0.000
2015080115,84.000,10.000,0.000
2015080116,88.000,10.000,0.000
2015080117,89.000,10.000,0.000
2015080118,90.000,10.000,0.000
2015080119,90.000,10.000,0.000
2015080120,88.000,10.000,0.000
2015080121,89.000,10.000,0.000
2015080122,88.000,10.000,0.000
2015080123,86.000,10.000,0.000
2015080200,84.000,10.000,0.000
2015080201,83.000,10.000,0.000
2015080202,82.000,10.000,0.000
2015080203,81.000,10.000,0.000
2015080204,80.000,10.000,0.000
2015080205,78.000,10.000,0.000
2015080206,77.000,10.000,0.000
2015080207,76.000,10.000,0.000
2015080208,72.000,10.000,0.000
2015080209,72.000,10.000,0.000
2015080210,75.000,10.000,0.000
2015080211,78.000,10.000,0.000
2015080212,81.000,10.000,0.000
2015080213,83.000,10.000,0.000
2015080214,84.000,10.000,0.000
2015080215,85.000,10.000,0.000
2015080216,86.000,10.000,0.000
2015080217,86.000,10.000,0.000
2015080218,86.000,10.000,0.000
2015080219,86.000,10.000,0.000
2015080220,85.000,10.000,0.000
2015080221,84.000,10.000,0.000
2015080222,82.000,10.000,0.000
2015080223,80.000,10.000,0.000
2015080300,78.000,10.000,0.000
2015080301,78.000,10.000,0.000
2015080302,76.000,10.000,0.000
2015080303,77.000,10.000,0.000
2015080304,76.000,10.000,0.000
2015080305,75.000,10.000,0.000
2015080306,74.000,10.000,0.000
2015080307,73.000,10.000,0.000
2015080308,72.000,10.000,0.000
2015080309,72.000,10.000,0.000
2015080310,74.000,10.000,0.000
2015080311,76.000,10.000,0.000
2015080312,79.000,10.000,0.000
2015080313,82.000,10.000,0.000
2015080314,83.000,10.000,0.000
2015080315,84.000,10.000,0.000
2015080316,86.000,10.000,0.000
2015080317,86.000,10.000,0.000
2015080318,88.000,10.000,0.000
2015080319,86.000,10.000,0.000
2015080320,84.000,10.000,0.000
2015080321,82.000,10.000,0.000
2015080322,81.000,10.000,0.000
2015080323,79.000,10.000,0.000
2015080400,79.000,10.000,0.000
2015080401,80.000,10.000,0.000
2015080402,76.000,10.000,0.000
2015080403,77.000,10.000,0.000
2015080404,77.000,10.000,0.000
2015080405,76.000,10.000,0.000
2015080406,76.000,10.000,0.000
2015080407,77.000,10.000,0.000
2015080408,73.000,10.000,0.010
2015080411,74.000,10.000,None
2015080412,76.000,10.000,0.000
2015080413,80.000,10.000,0.000
2015080414,82.000,10.000,0.000
2015080415,84.000,10.000,0.000
2015080416,88.000,10.000,0.000
2015080417,90.000,10.000,0.000
2015080418,91.000,10.000,0.000
2015080419,92.000,10.000,0.000
2015080420,92.000,10.000,0.000
2015080421,89.000,10.000,0.000
2015080422,89.000,10.000,0.000
2015080423,87.000,10.000,0.000
2015080500,86.000,10.000,0.000
2015080501,84.000,10.000,0.000
2015080502,83.000,10.000,0.000
2015080503,81.000,10.000,0.000
2015080504,78.000,10.000,0.000
2015080505,77.000,10.000,0.000
2015080506,75.000,10.000,0.000
2015080507,72.000,10.000,0.000
2015080508,73.000,10.000,0.000
2015080509,72.000,10.000,0.000
2015080510,74.000,10.000,0.000
2015080511,79.000,10.000,0.000
2015080512,81.000,10.000,0.000
2015080513,84.000,10.000,0.000
2015080514,86.000,10.000,0.000
2015080515,87.000,10.000,0.000
2015080516,87.000,10.000,0.000
2015080517,85.000,10.000,0.000
2015080518,91.000,10.000,0.000
2015080519,88.000,10.000,0.000
2015080520,90.000,10.000,0.000
2015080521,87.000,10.000,0.000
2015080522,84.000,10.000,0.000
2015080523,83.000,10.000,0.000
2015080600,81.000,10.000,0.000
2015080601,80.000,10.000,0.000
2015080602,79.000,10.000,0.000
2015080603,77.000,10.000,0.000
2015080604,75.000,10.000,0.000
2015080605,74.000,10.000,0.000
2015080606,73.000,10.000,0.000
2015080607,71.000,10.000,0.000
2015080608,70.000,10.000,0.000
2015080609,69.000,10.000,0.000
2015080610,71.000,10.000,0.000
2015080611,74.000,10.000,0.000
2015080612,77.000,10.000,0.000
2015080613,78.000,10.000,0.000
2015080614,79.000,10.000,0.000
2015080615,81.000,10.000,0.000
2015080616,82.000,10.000,0.000
2015080617,83.000,10.000,0.000
2015080618,84.000,10.000,0.000
2015080619,83.000,10.000,0.000
2015080620,80.000,10.000,0.000
2015080621,80.000,10.000,0.000
2015080622,77.000,10.000,0.000
2015080623,75.000,10.000,0.000
2015080700,75.000,10.000,0.000
2015080701,74.000,10.000,0.000
2015080702,74.000,10.000,0.000
2015080703,74.000,10.000,0.000
2015080704,75.000,10.000,0.000
2015080705,74.000,10.000,0.000
2015080706,73.000,10.000,0.000
2015080707,72.000,10.000,0.000
2015080708,71.000,10.000,0.000
2015080709,69.000,10.000,0.000
2015080710,70.000,10.000,0.000
2015080711,73.000,10.000,0.000
2015080712,77.000,10.000,0.000
2015080713,80.000,10.000,0.000
2015080714,81.000,10.000,0.000
2015080715,83.000,10.000,0.000
2015080716,85.000,10.000,0.000
2015080717,83.000,10.000,0.000
2015080718,83.000,10.000,0.000
2015080719,82.000,10.000,0.000
2015080720,81.000,10.000,0.000
2015080721,80.000,10.000,0.000
2015080722,78.000,10.000,0.000
2015080723,76.000,10.000,0.000
2015080800,74.000,10.000,0.000
2015080801,73.000,10.000,0.000
2015080802,73.000,10.000,0.000
2015080803,71.000,10.000,0.000
2015080804,71.000,10.000,0.000
2015080805,71.000,10.000,0.000
2015080806,69.000,10.000,0.000
2015080807,68.000,10.000,0.000
2015080808,68.000,10.000,0.000
2015080809,68.000,10.000,0.000
2015080810,69.000,10.000,0.000
2015080811,73.000,10.000,0.000
2015080812,76.000,10.000,0.000
2015080813,78.000,10.000,0.000
2015080814,81.000,10.000,0.000
2015080815,81.000,10.000,0.000
2015080816,82.000,10.000,0.000
2015080817,83.000,10.000,0.000
2015080818,81.000,10.000,0.000
2015080819,80.000,10.000,0.000
2015080820,78.000,10.000,0.000
2015080821,77.000,10.000,0.000
2015080822,76.000,10.000,0.000
2015080823,75.000,10.000,0.000
2015080900,73.000,10.000,0.000
2015080901,73.000,10.000,0.000
2015080902,72.000,10.000,0.000
2015080903,71.000,10.000,0.000
2015080904,69.000,10.000,0.000
2015080905,70.000,10.000,0.000
2015080906,69.000,10.000,0.000
2015080907,68.000,10.000,0.000
2015080908,68.000,10.000,0.000
2015080909,68.000,10.000,0.000
2015080910,70.000,10.000,0.000
2015080911,74.000,10.000,0.000
2015080912,77.000,10.000,0.000
2015080913,80.000,10.000,0.000
2015080914,81.000,10.000,0.000
2015080915,83.000,10.000,0.000
2015080916,83.000,10.000,0.000
2015080917,85.000,10.000,0.000
2015080918,86.000,10.000,0.000
2015080919,80.000,10.000,0.000
2015080920,80.000,10.000,0.000
2015080921,78.000,10.000,0.000
2015080922,76.000,10.000,0.000
2015080923,74.000,10.000,0.000
2015081000,73.000,10.000,0.000
2015081001,73.000,10.000,0.000
2015081002,72.000,10.000,0.000
2015081003,71.000,10.000,0.000
2015081004,71.000,10.000,0.000
2015081005,72.000,10.000,0.000
2015081006,72.000,10.000,0.000
2015081007,72.000,10.000,0.000
2015081008,71.000,10.000,0.000
2015081009,68.000,10.000,0.000
2015081010,70.000,10.000,0.000
2015081011,74.000,10.000,0.000
2015081012,76.000,10.000,0.000
2015081013,77.000,10.000,0.000
2015081014,78.000,10.000,0.000
2015081015,80.000,10.000,0.000
2015081016,80.000,10.000,0.000
2015081017,79.000,10.000,0.000
2015081018,80.000,10.000,0.000
2015081019,78.000,10.000,0.000
2015081020,79.000,10.000,0.000
2015081021,77.000,10.000,0.000
2015081022,76.000,10.000,0.000
2015081023,76.000,10.000,0.000
2015081100,76.000,10.000,0.000
2015081101,76.000,10.000,0.000
2015081102,76.000,10.000,0.000
2015081103,76.000,10.000,0.000
2015081104,76.000,10.000,0.000
2015081105,76.000,10.000,0.000
2015081106,76.000,10.000,0.000
2015081107,76.000,10.000,0.000
2015081108,75.000,10.000,0.010
2015081109,74.500,9.000,0.015
2015081110,74.000,5.000,0.190
2015081111,73.000,2.375,0.350
2015081112,72.000,6.000,0.240
2015081113,73.000,8.000,0.030
2015081114,73.000,8.050,0.025
2015081115,75.000,10.000,0.010
2015081117,76.000,10.000,0.000
2015081118,77.000,10.000,0.000
2015081119,80.000,10.000,0.000
2015081120,79.000,10.000,0.000
2015081121,77.000,10.000,0.000
2015081123,76.000,10.000,0.000
2015081200,76.000,10.000,0.000
2015081201,78.000,10.000,0.000
2015081202,78.000,10.000,0.000
2015081203,78.000,10.000,0.000
2015081204,77.000,10.000,0.000
2015081205,76.000,10.000,0.000
2015081206,76.000,10.000,0.000
2015081207,74.000,10.000,0.000
2015081208,74.000,10.000,0.000
2015081209,73.000,10.000,0.000
2015081210,73.000,10.000,0.000
2015081211,75.000,10.000,0.000
2015081212,77.000,10.000,0.000
2015081213,79.000,10.000,0.000
2015081214,81.000,10.000,0.000
2015081215,83.000,10.000,0.000
2015081216,85.000,10.000,0.000
2015081217,86.000,10.000,0.000
2015081218,84.000,10.000,0.000
2015081219,87.000,10.000,0.000
2015081220,87.000,10.000,0.000
2015081221,84.000,10.000,0.000
2015081223,81.000,10.000,None
2015081300,80.000,10.000,0.000
2015081301,78.000,10.000,0.000
2015081302,77.000,10.000,0.000
2015081303,76.000,10.000,0.000
2015081304,74.000,10.000,0.000
2015081305,73.000,10.000,0.000
2015081306,72.000,10.000,0.000
2015081307,71.000,10.000,0.000
2015081308,70.000,10.000,0.000
2015081309,69.000,10.000,0.000
2015081310,70.000,10.000,0.000
2015081311,73.000,10.000,0.000
2015081312,76.000,10.000,0.000
2015081313,77.000,10.000,0.000
2015081314,80.000,10.000,0.000
2015081315,79.000,10.000,0.000
2015081316,81.000,10.000,0.000
2015081317,82.000,10.000,0.000
2015081318,83.000,10.000,0.000
2015081319,85.000,10.000,0.000
2015081320,84.000,10.000,0.000
2015081321,81.000,10.000,0.000
2015081322,79.000,10.000,0.000
2015081323,77.000,10.000,0.000
2015081400,76.000,10.000,0.000
2015081401,75.000,10.000,0.000
2015081402,74.000,10.000,0.000
2015081403,74.000,10.000,0.000
2015081404,71.000,10.000,0.000
2015081405,70.000,10.000,0.000
2015081406,70.000,10.000,0.000
2015081407,71.000,10.000,0.000
2015081408,66.000,10.000,0.000
2015081409,69.000,10.000,0.000
2015081410,69.000,10.000,0.000
2015081411,76.000,10.000,0.000
2015081412,78.000,10.000,0.000
2015081413,80.000,10.000,0.000
2015081414,82.000,10.000,0.000
2015081415,83.000,10.000,0.000
2015081416,85.000,10.000,0.000
2015081417,86.000,10.000,0.000
2015081418,84.000,10.000,0.000
2015081419,84.000,10.000,0.000
2015081420,83.000,10.000,0.000
2015081421,81.000,10.000,0.000
2015081422,79.000,10.000,0.000
2015081423,77.000,10.000,0.000
2015081500,77.000,10.000,0.000
2015081501,76.000,10.000,0.000
2015081502,76.000,10.000,0.000
2015081503,74.000,10.000,0.000
2015081504,73.000,10.000,0.000
2015081505,73.000,10.000,0.000
2015081506,73.000,10.000,0.000
2015081507,73.000,10.000,0.000
2015081508,71.000,10.000,0.000
2015081509,70.000,10.000,0.000
2015081510,73.000,10.000,0.000
2015081511,76.000,10.000,0.000
2015081512,79.000,10.000,0.000
2015081513,81.000,10.000,0.000
2015081514,83.000,10.000,0.000
2015081515,85.000,10.000,0.000
2015081516,86.000,10.000,0.000
2015081517,87.000,10.000,0.000
2015081518,87.000,10.000,0.000
2015081519,87.000,10.000,0.000
2015081520,83.000,10.000,0.000
2015081521,82.000,10.000,0.000
2015081522,80.000,10.000,0.000
2015081523,79.000,10.000,0.000
2015081600,78.000,10.000,0.000
2015081601,77.000,10.000,0.000
2015081602,76.000,10.000,0.000
2015081603,77.000,10.000,0.000
2015081604,77.000,10.000,0.000
2015081605,77.000,10.000,0.000
2015081606,76.000,10.000,0.000
2015081607,78.000,10.000,0.000
2015081608,76.000,10.000,0.000
2015081609,74.000,10.000,0.000
2015081610,75.000,10.000,0.000
2015081611,79.000,10.000,0.000
2015081612,80.000,10.000,0.000
2015081613,82.000,10.000,0.000
2015081614,85.000,10.000,0.000
2015081615,86.000,10.000,0.000
2015081616,87.000,10.000,0.000
2015081617,89.000,10.000,0.000
2015081621,83.000,10.000,0.000
2015081622,82.000,10.000,0.000
2015081623,79.000,10.000,0.000
2015081700,79.000,10.000,0.000
2015081701,79.000,10.000,0.000
2015081702,78.000,10.000,0.000
2015081703,80.000,10.000,0.000
2015081704,79.000,10.000,0.000
2015081705,77.000,10.000,0.000
2015081706,76.000,10.000,0.000
2015081707,75.000,10.000,0.000
2015081708,74.000,10.000,0.000
2015081709,75.000,10.000,0.000
2015081710,76.000,10.000,0.000
2015081711,79.000,10.000,0.000
2015081712,80.000,10.000,0.000
2015081713,83.000,10.000,0.000
2015081714,85.000,10.000,0.000
2015081715,86.000,10.000,0.000
2015081716,86.000,10.000,0.000
2015081717,88.000,10.000,0.000
2015081718,87.000,10.000,0.000
2015081719,84.000,10.000,0.000
2015081720,84.000,10.000,0.000
2015081721,83.000,10.000,0.000
2015081722,81.000,10.000,0.000
2015081723,80.000,10.000,0.000
2015081800,80.000,10.000,0.000
2015081801,79.000,10.000,0.000
2015081802,78.000,10.000,0.000
2015081803,78.000,10.000,0.000
2015081804,78.000,10.000,0.000
2015081805,77.000,10.000,0.000
2015081806,78.000,10.000,0.000
2015081807,76.000,10.000,0.000
2015081808,76.000,10.000,0.000
2015081809,76.000,10.000,0.000
2015081810,76.000,10.000,0.000
2015081811,78.000,10.000,0.000
2015081812,79.000,10.000,0.000
2015081813,81.000,10.000,0.000
2015081814,82.000,10.000,0.000
2015081815,83.000,10.000,0.000
2015081816,85.000,10.000,0.000
2015081817,86.000,10.000,0.000
2015081818,85.000,10.000,0.000
2015081819,85.000,10.000,0.000
2015081820,83.000,10.000,0.000
2015081821,82.000,10.000,0.000
2015081822,81.000,10.000,0.000
2015081823,79.000,10.000,0.000
2015081900,78.000,10.000,0.000
2015081901,77.000,10.000,0.000
2015081902,77.000,10.000,0.000
2015081903,77.000,10.000,0.000
2015081904,77.000,10.000,0.000
2015081905,77.000,10.000,0.000
2015081906,77.000,10.000,0.000
2015081907,77.000,10.000,0.000
2015081908,77.000,10.000,0.000
2015081909,77.000,10.000,0.000
2015081910,77.000,10.000,0.000
2015081911,79.000,10.000,0.000
2015081912,81.000,10.000,0.000
2015081913,83.000,10.000,0.000
2015081914,83.000,10.000,0.000
2015081915,84.000,10.000,0.000
2015081916,86.000,10.000,0.000
2015081917,86.000,10.000,0.000
2015081918,85.000,10.000,0.000
2015081919,85.000,10.000,0.000
2015081920,83.000,10.000,0.000
2015081921,81.000,10.000,0.000
2015081922,80.000,10.000,0.000
2015081923,79.000,10.000,0.000
